pubid,avg_earn_2014_to_2018,hgc_ever,asvab,female,black,hispanic
7267,6115.362811791383,12.0,33.97,0,1,0
7268,19514.464135368296,14.0,16.46,1,1,0
7269,46043.71400086817,15.0,103.43,1,1,0
7270,10858.858211101524,16.0,547.11,1,1,0
7271,64419.37998876442,13.0,59.39,0,1,0
7272,0.0,12.0,274.05,0,1,0
7273,9610.389295047644,12.0,237.24,1,1,0
7274,44335.12251394896,12.0,45.28,0,1,0
7275,16289.255635907335,15.0,374.92,1,1,0
7276,14148.936952976577,10.0,57.25,0,1,0
7277,27776.177742987315,10.0,281.91,0,1,0
7279,43435.432844406096,16.0,618.33,1,1,0
7282,0.0,9.0,2.77,0,1,0
7283,15445.380319945061,11.0,5.73,0,1,0
7285,59568.593615185506,16.0,389.98,0,1,0
7288,13339.651782005103,10.0,369.39,0,1,0
7289,73741.66168821465,13.0,672.86,0,1,0
7290,12830.05658387862,16.0,300.98,0,1,0
7291,27932.921316543434,16.0,467.18,1,1,0
7292,40635.87630375855,16.0,189.97,0,1,0
7293,50246.45887191768,16.0,389.32,1,1,0
7294,44619.95475930205,16.0,413.12,1,1,0
7296,67704.82656121951,18.0,704.2,1,1,0
7301,61366.552492204144,13.0,187.68,1,1,0
7302,40408.356588332616,12.0,52.26,1,1,0
7303,44203.17740047779,20.0,380.96,1,1,0
7304,67108.72720740162,19.0,625.63,1,1,0
7305,41636.620554143505,14.0,177.38,1,1,0
7306,35497.88108314131,20.0,490.89,1,1,0
7307,64209.43802443734,16.0,428.22,0,1,0
7308,0.0,16.0,427.41,0,1,0
7310,0.0,9.0,80.04,0,1,0
7313,41259.96771299835,16.0,681.41,1,1,0
7314,42590.74033484781,13.0,201.97,0,1,0
7316,0.0,10.0,4.75,0,1,0
7317,0.0,9.0,75.7,1,1,0
7318,24526.675204152245,10.0,19.34,1,1,0
7321,10563.567202891594,13.0,323.28,1,1,0
7322,70008.9337705292,20.0,473.72,0,1,0
7323,0.0,17.0,421.98,0,1,0
7324,72973.09053306536,18.0,852.18,1,1,0
7325,27848.065810227326,17.0,306.48,0,1,0
7328,1948.4331256208795,11.0,382.93,1,1,0
7329,1496.3966404768353,12.0,395.78,1,1,0
7330,20683.539449717187,20.0,460.04,1,1,0
7331,42980.233686860505,12.0,62.16,0,1,0
7332,0.0,9.0,201.75,0,1,0
7333,67866.40140523475,12.0,54.28,1,1,0
7335,46193.534494593594,12.0,189.53,0,1,0
7336,40295.59390741816,17.0,663.06,0,1,0
7337,19967.28216436831,13.0,244.47,0,1,0
7338,0.0,10.0,255.93,0,1,0
7339,55019.0460678085,11.0,183.03,0,0,1
7340,67818.70302132492,12.0,326.26,1,0,1
7341,27542.29154646349,12.0,104.04,1,0,1
7342,0.0,10.0,107.91,0,1,0
7343,47730.43312809737,15.0,295.63,0,0,1
7344,26729.976476381125,12.0,351.16,1,0,1
7345,58472.0995971757,9.0,93.41,0,1,0
7347,94366.02154019054,12.0,297.02,0,0,1
7348,5956.85936151855,16.0,579.84,1,0,1
7349,38987.36635576758,10.0,232.56,0,0,1
7350,38303.99418537039,14.0,126.71,0,0,1
7351,45564.17501118215,16.0,281.31,1,0,1
7352,51993.97211354581,14.0,336.19,0,1,0
7354,0.0,11.0,211.35,0,0,1
7356,33477.80534141386,16.0,155.82,0,0,1
7357,17905.479472638726,12.0,120.75,1,0,1
7358,18765.35261302044,13.0,294.34,0,0,1
7360,76463.8256900378,16.0,880.45,0,0,1
7361,51161.15694192546,11.0,56.46,0,0,1
7362,323934.4979268104,15.0,487.47,0,0,1
7364,38813.53720547491,14.0,125.37,0,0,1
7366,52347.08145751769,18.0,642.09,1,1,0
7367,37014.047008153655,16.0,349.25,1,1,0
7368,45809.89222871483,14.0,315.84,1,1,0
7369,24796.327600160952,12.0,27.46,0,1,0
7370,17623.150266563083,13.0,1.56,1,1,0
7371,23486.429379723908,16.0,51.78,1,1,0
7372,6160.212323353269,14.0,81.59,0,1,0
7373,33345.7313792017,16.0,358.99,1,1,0
7374,20387.594016464514,13.0,167.77,1,1,0
7375,0.0,13.0,171.22,0,1,0
7376,83933.6109193478,12.0,35.94,0,1,0
7377,22602.290666772027,11.0,51.33,0,1,0
7378,8767.949065293957,12.0,110.52,1,1,0
7379,27806.141841732402,16.0,116.1,1,1,0
7380,31160.563184709055,14.0,200.36,1,1,0
7382,0.0,12.0,34.8,1,1,0
7383,163668.38255215387,17.0,125.58,0,1,0
7384,27548.4003300794,12.0,36.42,1,1,0
7385,46205.40856937997,20.0,541.46,1,1,0
7386,44665.07421469445,18.0,194.65,0,1,0
7387,4653.7963761863675,12.0,17.83,0,1,0
7388,38429.70166648467,16.0,315.9,1,1,0
7389,51912.81651483802,17.0,419.15,0,1,0
7390,37581.78012361113,16.0,510.72,1,1,0
7391,0.0,10.0,123.88,1,1,0
7394,0.0,12.0,256.14,0,1,0
7395,60251.80605888897,19.0,465.38,1,1,0
7396,17997.834876478006,16.0,352.92,0,1,0
7397,0.0,8.0,6.0,0,1,0
7400,3797.99180634559,8.0,109.72,1,1,0
7401,20234.09021488943,13.0,332.69,1,1,0
7402,72129.17563719054,16.0,72.19,0,1,0
7403,19260.92257498934,13.0,90.6,0,1,0
7404,55287.75659095685,12.0,226.36,1,1,0
7406,12410.123669830313,10.0,10.28,1,1,0
7407,8273.415779886875,10.0,48.94,1,1,0
7408,0.0,12.0,208.62,1,0,1
7409,26948.486357821257,9.0,30.85,1,1,0
7411,0.0,12.0,3.62,1,1,0
7412,54422.113009267116,15.0,243.4,0,1,0
7415,2922.649688431319,12.0,278.33,0,0,1
7417,51304.62000827371,11.0,205.94,0,0,1
7419,57872.40658335394,14.0,195.98,1,1,0
7420,151051.1952387623,18.0,888.25,1,1,0
7424,36595.23391803678,11.0,77.84,0,0,1
7425,0.0,12.0,157.16,0,0,1
7426,34748.34627552488,13.0,140.48,0,0,1
7427,46613.74054510024,9.0,330.43,0,0,1
7428,113399.14413773149,12.0,255.48,0,0,1
7429,50372.61732362542,9.0,322.15,1,0,1
7433,58452.99376862638,16.0,163.92,0,0,1
7434,2461.094961903849,12.0,572.54,1,0,1
7435,88994.02352065702,12.0,663.53,0,0,1
7436,0.0,10.0,64.24,0,0,1
7437,0.0,12.0,12.94,1,0,1
7438,36721.43230141794,16.0,206.0,1,0,1
7439,40108.727847230286,11.0,77.73,0,0,1
7440,52428.818125735816,13.0,229.76,1,0,1
7442,94246.17419893091,14.0,417.17,0,0,1
7443,0.0,16.0,74.73,1,0,1
7448,30980.52089475656,12.0,52.65,0,1,0
7449,20470.901954480218,13.0,43.94,0,1,0
7454,0.0,12.0,167.76,1,0,1
7455,81379.90683022958,12.0,269.45,0,0,1
7456,31229.376894304398,16.0,202.65,1,0,1
7457,93075.92752372735,20.0,381.42,0,0,1
7458,0.0,8.0,97.12,0,0,1
7460,13303.526721622147,20.0,152.54,1,0,1
7461,21882.87010671091,10.0,135.42,0,0,1
7462,0.0,12.0,11.65,0,0,1
7463,32329.027801770768,11.0,106.53,0,0,1
7464,66097.10543575161,13.0,318.39,0,0,1
7465,38094.64747935412,12.0,238.07,0,0,1
7469,23729.29772490864,13.0,153.16,1,0,1
7470,131087.15621245306,14.0,814.54,1,0,1
7471,106116.5884230794,10.0,38.32,0,0,1
7472,46537.96376186368,11.0,237.78,0,0,1
7473,8947.830294320216,10.0,327.31,0,0,1
7474,52983.014191662915,15.0,458.54,0,0,1
7476,80576.87153796355,20.0,336.2,0,0,1
7477,18366.303702665435,15.0,144.27,1,0,1
7483,51484.662298226205,12.0,18.01,0,0,1
7484,89569.9346974408,12.0,237.06,0,0,1
7486,27314.538626252634,13.0,148.56,1,0,1
7491,79323.5127550077,19.0,561.54,1,0,1
7493,0.0,14.0,90.31,1,0,1
7494,0.0,12.0,53.9,1,0,1
7496,30516.07283734738,15.0,196.25,1,0,1
7497,57329.96167508883,14.0,631.76,0,0,1
7498,70288.59910512673,10.0,49.82,0,0,1
7499,19856.197871728502,16.0,175.13,1,0,1
7501,27563.98216462311,9.0,298.88,1,0,1
7502,13621.196430765325,8.0,5.48,0,0,1
7503,111476.54670951625,12.0,123.81,0,0,1
7504,0.0,16.0,173.97,1,0,1
7507,74263.39778285392,15.0,169.08,0,0,1
7508,16133.160770779406,11.0,160.19,1,0,1
7509,6819.515939673078,12.0,268.11,1,0,1
7510,77920.75995622283,13.0,476.71,0,0,1
7511,60552.41341189726,12.0,861.27,1,0,1
7512,186.1518550474547,14.0,318.48,1,0,1
7513,23781.83325104434,10.0,460.28,1,0,1
7514,1558.7465004967034,14.0,40.9,1,0,1
7515,46537.96376186368,14.0,238.44,0,0,1
7516,104773.45075365296,14.0,739.51,0,0,1
7517,81855.76127732905,16.0,734.17,1,0,1
7518,34826.58538488641,14.0,99.94,0,0,1
7519,85615.07936507936,14.0,223.7,1,0,1
7520,0.0,18.0,830.47,1,0,1
7521,72706.4354261904,16.0,359.01,1,0,1
7522,0.0,15.0,372.4,0,0,1
7523,0.0,16.0,495.44,0,0,1
7524,0.0,13.0,2.28,0,0,1
7530,68801.67624749955,12.0,373.74,1,0,1
7531,7134.589947089947,13.0,248.83,1,0,1
7532,106596.12741276542,11.0,304.53,0,0,1
7535,9577.35855814607,12.0,37.28,1,0,1
7536,43471.772477969775,14.0,719.77,1,0,1
7537,67890.52666419443,14.0,425.07,0,0,1
7539,20072.064400280717,12.0,399.09,1,0,1
7541,11049.512605348917,12.0,177.83,1,0,1
7543,67261.06282473909,19.0,371.77,1,0,1
7546,40549.76250638305,15.0,510.19,1,0,1
7547,61781.78803098293,14.0,370.41,0,0,1
7549,3896.866251241759,11.0,181.35,0,0,1
7550,77806.88349611741,12.0,722.93,0,0,1
7551,5935.239991375767,9.0,173.92,1,0,1
7554,80366.60745178397,16.0,133.39,0,0,1
7556,0.0,14.0,447.88,1,0,1
7557,23813.299003336546,14.0,269.95,1,0,1
7558,27143.44174591545,14.0,178.88,0,0,1
7559,45959.90599555175,14.0,99.88,1,0,1
7560,57890.3463879787,15.0,195.43,0,0,1
7563,158065.45652020918,17.0,501.81,1,0,1
7564,73384.3537414966,15.0,477.59,0,0,1
7565,42662.49955334683,16.0,395.39,0,0,1
7568,15196.263971795217,9.0,185.46,0,0,1
7569,110973.70453871062,17.0,297.2,0,1,0
7570,35852.03790619334,16.0,278.97,0,0,1
7574,66709.36263135473,12.0,536.72,1,0,1
7576,50720.25113151368,20.0,205.01,1,0,1
7577,0.0,17.0,725.3,1,0,1
7578,128596.58629097804,13.0,532.75,0,0,1
7579,19418.72075299911,13.0,133.69,1,0,1
7581,38124.547153728716,12.0,339.5,0,0,1
7582,0.0,20.0,317.51,1,0,1
7585,50744.10644664286,13.0,212.85,0,0,1
7586,0.0,12.0,390.61,1,0,1
7590,7332.2621661632575,15.0,980.86,1,0,1
7591,10548.605119355767,16.0,905.78,1,0,1
7592,45246.59421910654,16.0,393.89,1,0,1
7593,66895.42478785558,16.0,769.3,1,0,1
7594,31755.404798791482,19.0,901.89,0,0,1
7595,30470.238630160424,16.0,560.92,0,0,1
7596,57086.56888121944,11.0,114.3,0,0,1
7597,47407.75375703195,14.0,353.38,0,0,1
7598,9670.434094930273,12.0,59.67,1,0,1
7599,44353.06231857371,14.0,63.64,0,0,1
7600,16391.120048240962,10.0,288.64,0,0,1
7601,114054.250401481,18.0,765.91,1,0,1
7603,95828.63811209508,19.0,946.31,1,0,1
7604,18630.1475882813,9.0,624.25,0,0,1
7605,7239.238807401016,9.0,419.88,1,0,1
7608,7692.113541283336,13.0,326.2,1,0,1
7609,8927.01712465046,12.0,500.82,1,0,1
7610,0.0,12.0,403.23,1,0,1
7613,0.0,15.0,98.5,1,1,0
7615,0.0,13.0,608.25,0,1,0
7618,10192.271352985637,7.0,65.26,1,1,0
7619,0.0,12.0,160.21,1,1,0
7621,0.0,16.0,974.02,0,0,1
7623,199718.58468061985,19.0,873.78,1,1,0
7625,5935.239991375767,11.0,14.41,1,1,0
7627,33753.51115038869,11.0,4.93,0,1,0
7628,88604.23253948892,18.0,226.5,1,1,0
7630,3027.620670594863,10.0,0.0,0,1,0
7631,5075.077055689616,10.0,27.68,0,1,0
7634,60660.696483350745,15.0,525.67,1,0,1
7635,21097.210238711534,12.0,384.83,1,1,0
7636,66337.91344001071,16.0,590.06,1,1,0
7637,0.0,14.0,452.57,1,1,0
7641,89485.62673613678,20.0,471.9,0,1,0
7642,0.0,14.0,696.04,0,1,0
7643,24745.53489276975,14.0,426.12,0,1,0
7644,18075.541817666694,12.0,303.45,1,1,0
7645,21148.495182602153,12.0,61.4,0,1,0
7646,27998.426875407953,15.0,84.2,1,1,0
7648,0.0,12.0,25.3,0,1,0
7649,81834.19127607693,14.0,67.92,0,1,0
7650,65600.52858262778,17.0,247.29,1,1,0
7651,46313.45531394443,13.0,862.55,0,1,0
7652,248.20247339660625,14.0,585.87,1,0,1
7653,24924.192678221705,14.0,398.93,1,1,0
7654,0.0,15.0,907.72,1,1,0
7655,1034.1769724858593,12.0,106.66,1,1,0
7656,84773.70089850864,13.0,177.57,0,1,0
7657,51484.662298226205,15.0,475.12,1,1,0
7659,25709.798388198058,13.0,9.5,1,1,0
7660,8687.08656888122,12.0,256.82,0,1,0
7661,0.0,12.0,1.35,0,1,0
7665,41733.16471428352,15.0,112.29,1,0,1
7666,81451.11977581192,14.0,117.16,1,1,0
7667,90540.86232942583,19.0,658.43,0,1,0
7671,27692.458654738464,12.0,12.84,1,1,0
7675,9127.711523346476,10.0,65.96,0,0,1
7676,50944.213306516234,10.0,147.33,0,0,1
7677,52953.387653746664,10.0,67.24,0,0,1
7678,17143.418003765593,12.0,141.15,0,1,0
7681,2922.6496884313187,16.0,39.27,1,0,1
7684,0.0,12.0,20.09,1,1,0
7685,60014.64138620461,20.0,698.76,1,1,0
7686,88436.48768011508,20.0,679.74,1,1,0
7687,93075.92752372735,20.0,544.97,1,1,0
7692,10914.267648936346,11.0,275.72,1,1,0
7693,51305.425312904896,14.0,194.37,0,1,0
7694,93075.92752372735,18.0,265.67,1,1,0
7705,56114.874017881324,12.0,441.04,1,0,1
7706,121582.22703874287,9.0,769.49,0,0,1
7707,974.2165628104398,8.0,13.84,1,1,0
7710,0.0,9.0,72.95,0,1,0
7711,12697.952005795127,13.0,391.63,1,1,0
7713,35923.346154098894,15.0,341.05,1,1,0
7716,27724.740791891163,13.0,169.69,1,1,0
7717,16265.219294015207,14.0,169.61,1,1,0
7719,56979.221297370656,13.0,166.96,1,1,0
7720,0.0,10.0,0.0,1,1,0
7722,23133.986902513065,11.0,502.89,0,1,0
7723,29563.816217061965,14.0,165.61,0,1,0
7727,30276.20670594863,9.0,58.11,0,1,0
7728,20911.599052804155,16.0,112.54,1,1,0
7729,779.3732502483517,9.0,19.5,0,1,0
7730,0.0,6.0,20.79,1,1,0
7731,50041.44592468693,12.0,340.26,0,1,0
7732,70143.59252235165,12.0,98.93,1,1,0
7733,20713.810231338386,13.0,108.0,0,1,0
7734,6618.744870258033,8.0,124.06,1,1,0
7735,14269.179894179893,8.0,59.67,0,1,0
7736,26169.398490379783,12.0,109.06,1,1,0
7737,3057.6814058956916,6.0,64.5,0,1,0
7738,0.0,17.0,787.04,1,1,0
7739,39344.763124250865,7.0,19.98,0,1,0
7740,33022.017310813106,12.0,121.82,1,1,0
7741,28776.9619250457,14.0,149.01,1,1,0
7742,0.0,7.0,32.11,0,1,0
7743,24520.655337603897,9.0,83.22,1,1,0
7745,10707.601034853591,13.0,433.86,0,1,0
7746,29781.834481467784,12.0,136.15,0,1,0
7747,0.0,9.0,4.77,0,1,0
7748,2038.4542705971278,8.0,165.24,0,1,0
7749,34240.055718552074,12.0,42.02,0,1,0
7750,2922.649688431319,12.0,0.0,0,1,0
7752,31564.616635058246,12.0,246.8,0,1,0
7756,46523.590551383,12.0,268.2,1,1,0
7757,15030.162369210026,12.0,73.47,0,1,0
7758,0.0,10.0,18.8,1,1,0
7760,41674.16614330518,12.0,261.85,0,1,0
7761,104677.59396151913,12.0,399.37,0,1,0
7762,3057.6814058956916,8.0,18.69,1,1,0
7763,0.0,11.0,5.53,0,1,0
7764,39109.943516855266,19.0,276.91,1,1,0
7765,36121.50608281127,14.0,135.59,1,1,0
7766,58244.21782822386,15.0,109.61,1,1,0
7767,42491.66037049163,14.0,225.94,1,1,0
7768,28357.673254702342,12.0,236.12,0,1,0
7769,5989.333208824635,10.0,35.06,1,1,0
7770,71595.71287758635,19.0,383.81,1,1,0
7771,0.0,13.0,371.57,0,1,0
7772,44365.02218832355,18.0,252.73,0,1,0
7773,62050.61834915156,14.0,794.18,1,1,0
7777,28237.752435351504,15.0,172.43,1,1,0
7779,54761.022365976445,18.0,472.65,0,1,0
7783,51304.62000827371,11.0,211.25,0,1,0
7784,50789.040348411945,12.0,279.61,0,1,0
7790,64683.23028403334,14.0,602.55,0,1,0
7794,55714.200273820396,15.0,445.87,1,1,0
7795,9276.264782080085,18.0,186.9,1,1,0
7796,30576.814058956912,8.0,15.65,0,1,0
7797,15288.407029478456,10.0,126.89,0,1,0
7798,10120.061163893155,16.0,210.55,1,1,0
7799,37033.250924427186,14.0,317.27,0,1,0
7800,64149.63867568816,15.0,565.87,0,1,0
7802,64689.1213018407,13.0,156.03,0,1,0
7803,61535.64433555386,17.0,347.8,0,1,0
7804,26037.517801279104,12.0,70.65,1,1,0
7805,34038.375607927024,12.0,372.22,0,1,0
7806,88490.20273794542,16.0,552.44,0,1,0
7807,49119.45181378106,20.0,286.34,0,1,0
7810,78418.1743261631,16.0,777.42,0,1,0
7814,46145.60609852668,15.0,118.71,1,1,0
7815,0.0,12.0,70.39,1,1,0
7816,17524.300314363983,10.0,125.73,1,1,0
7817,44988.72385871254,14.0,183.04,1,1,0
7818,60611.568516941494,16.0,84.53,0,1,0
7820,17535.898130587913,10.0,321.5,0,1,0
7821,17638.345554883825,12.0,224.16,0,1,0
7822,1985.61978717285,13.0,103.75,0,1,0
7823,0.0,9.0,49.71,1,1,0
7824,33843.081324771476,15.0,422.33,1,1,0
7825,122993.13847881374,19.0,875.85,0,1,0
7829,5404.674422397381,14.0,771.38,1,1,0
7830,33723.71130519767,15.0,155.92,1,1,0
7831,50900.50213355402,9.0,91.69,0,1,0
7832,4964.0494679321255,13.0,163.29,0,1,0
7834,0.0,14.0,228.39,0,1,0
7835,0.0,10.0,157.73,0,1,0
7836,78804.28530342248,16.0,347.54,1,1,0
7837,69077.71961730321,16.0,394.53,1,1,0
7839,22278.423256945378,14.0,400.12,0,1,0
7840,0.0,13.0,212.05,1,1,0
7841,0.0,12.0,22.08,1,1,0
7842,0.0,12.0,52.23,1,1,0
7843,8222.469731057614,11.0,81.19,1,1,0
7845,67656.85823347916,14.0,311.59,0,1,0
7846,15587.465004967036,19.0,330.88,1,1,0
7848,0.0,10.0,56.06,0,1,0
7849,72302.16727066677,13.0,426.42,0,1,0
7850,50870.07162523911,14.0,382.79,0,1,0
7851,21007.384816116475,13.0,88.2,1,1,0
7852,45953.69285589191,13.0,255.78,1,1,0
7853,58430.3444090952,20.0,527.6,1,0,1
7854,39115.58667323812,18.0,740.12,0,0,1
7855,51823.261779431596,12.0,458.64,0,0,1
7856,211340.23871264607,20.0,527.43,1,0,1
7857,44110.218466086044,14.0,293.6,1,1,0
7859,7598.8891899214295,10.0,295.1,0,1,0
7861,32928.954020377445,16.0,248.99,0,1,0
7862,9322.405092323812,11.0,207.14,0,1,0
7865,26481.32146943296,14.0,337.96,0,1,0
7866,3591.156411848418,12.0,1.5,0,1,0
7868,40378.45691395802,12.0,147.59,1,1,0
7869,0.0,11.0,4.99,0,1,0
7870,98676.37755366368,20.0,595.83,1,1,0
7871,17455.035634175176,14.0,232.49,1,1,0
7872,19634.280598675217,12.0,154.66,1,1,0
7873,12422.172456647711,9.0,264.12,1,1,0
7874,13692.050467798426,15.0,78.7,1,1,0
7875,97273.59706955391,16.0,296.98,0,1,0
7876,7134.589947089947,10.0,11.48,0,1,0
7877,28297.809481582663,12.0,154.38,1,0,1
7878,36970.02741085597,15.0,408.08,1,0,1
7881,0.0,8.0,66.74,0,1,0
7883,0.0,0.0,37.25,0,1,0
7884,0.0,10.0,59.25,0,1,0
7885,0.0,8.0,3.16,0,1,0
7886,16782.625765751527,12.0,16.61,1,1,0
7887,30863.706645235638,12.0,238.5,1,1,0
7888,19772.50327617671,11.0,114.72,1,1,0
7889,0.0,9.0,45.37,0,1,0
7890,72513.07560055128,6.0,66.83,0,1,0
7891,42902.752230968545,12.0,33.41,0,1,0
7892,62261.00489881646,13.0,439.81,1,1,0
7893,18537.213146586622,9.0,81.84,0,1,0
7894,11812.906009961103,12.0,2.04,0,1,0
7895,34520.96446256063,16.0,466.09,1,1,0
7896,14046.762665139011,14.0,401.36,1,1,0
7898,36055.62244314324,16.0,485.23,0,1,0
7899,4820.273333452108,12.0,59.6,1,1,0
7901,9631.266889087898,13.0,244.43,1,1,0
7902,32347.506159824028,14.0,85.78,0,1,0
7903,0.0,12.0,175.8,1,1,0
7904,41008.28280693928,19.0,695.47,1,1,0
7905,27189.257623034762,9.0,27.59,0,1,0
7908,0.0,11.0,26.59,1,1,0
7910,57375.716320465486,12.0,4.31,0,1,0
7911,30134.101240255073,11.0,98.97,1,1,0
7912,0.0,12.0,170.87,0,1,0
7915,101441.68053330046,15.0,847.77,0,1,0
7919,8153.817082388511,10.0,7.5,0,1,0
7920,0.0,12.0,3.85,1,1,0
7923,42807.53968253968,15.0,86.16,1,0,1
7925,31885.923747971665,11.0,29.37,1,0,1
7926,30179.898118284444,14.0,351.36,1,0,1
7927,29347.161776552548,12.0,403.94,1,1,0
7930,31139.49231755732,9.0,99.63,0,1,0
7934,47608.60921665421,16.0,164.2,0,1,0
7935,0.0,12.0,165.08,0,1,0
7936,71062.16120091459,16.0,911.13,0,1,0
7937,9742.165628104396,9.0,697.53,1,1,0
7941,0.0,16.0,503.94,1,1,0
7945,169097.6181939885,18.0,865.16,1,1,0
7946,32744.613538466452,15.0,214.96,1,1,0
7947,32515.605353235573,15.0,489.24,1,1,0
7948,52174.03889619538,19.0,273.22,0,1,0
7950,0.0,14.0,123.74,1,1,0
7951,75576.59265360453,20.0,380.58,1,1,0
7952,53291.3417058768,20.0,469.31,0,1,0
7953,0.0,9.0,60.62,0,1,0
7954,46537.96376186368,14.0,256.59,1,1,0
7955,0.0,12.0,81.04,0,1,0
7956,26673.323629135284,12.0,205.11,0,1,0
7958,4121.758052756142,13.0,34.86,1,1,0
7962,44095.25638255021,14.0,118.68,1,1,0
7963,15947.54958487203,14.0,242.04,0,1,0
7964,57920.37491109428,16.0,266.96,1,1,0
7965,34790.15044899951,16.0,262.43,0,1,0
7966,9787.325015170225,12.0,121.49,1,1,0
7967,13444.188566784069,12.0,245.97,0,1,0
7972,9322.554835908564,12.0,162.08,0,1,0
7973,60289.03857991888,13.0,512.61,0,1,0
7977,12080.518583634366,12.0,228.09,1,0,1
7978,10213.136700677358,15.0,151.42,1,1,0
7979,55669.25412570277,19.0,229.2,1,1,0
7980,24170.019315929643,14.0,136.77,1,1,0
7981,17602.20824815234,0.0,311.83,0,1,0
7983,0.0,12.0,38.02,0,1,0
7984,0.0,8.0,178.26,0,1,0
7985,36907.10471906798,12.0,344.58,1,1,0
7986,25881.692879981692,13.0,386.95,1,1,0
7987,40403.7489116097,19.0,382.91,1,1,0
7988,30801.06161676635,14.0,325.98,0,1,0
7989,23081.817410109503,16.0,96.4,1,1,0
7993,24910.381894401504,9.0,66.82,0,1,0
7994,4750.630608007564,9.0,80.08,0,1,0
7995,57630.08584531841,19.0,284.16,1,1,0
7996,1654.6831559773752,14.0,224.16,1,1,0
7998,29316.66231700679,12.0,2.45,0,1,0
8000,26205.34252399979,13.0,40.58,1,1,0
8001,14460.433454133352,10.0,115.62,0,1,0
8003,93010.6817425086,10.0,102.36,0,1,0
8004,64449.279663139016,12.0,181.68,0,1,0
8006,9038.012500222703,16.0,161.33,1,1,0
8007,14305.759051072513,14.0,223.9,1,1,0
8008,75690.69007214635,18.0,481.73,1,1,0
8009,45354.34964924752,14.0,43.35,1,1,0
8010,22691.820909481383,13.0,232.13,1,1,0
8011,124833.80392794509,19.0,561.08,1,1,0
8012,41925.050271593405,17.0,243.9,1,1,0
8013,20354.159848817973,9.0,54.93,1,1,0
8014,37998.21992160656,14.0,220.86,1,1,0
8016,23981.123726057223,10.0,86.32,0,1,0
8017,44983.00481394744,16.0,118.31,1,1,0
8018,17299.46841035974,12.0,9.4,1,1,0
8019,3042.5705077821585,12.0,54.16,1,1,0
8020,2068.3539449717186,20.0,420.07,1,1,0
8021,43106.19886545676,20.0,127.5,1,1,0
8024,61283.818334405274,17.0,485.43,1,1,0
8025,76511.79401777814,17.0,408.64,0,1,0
8026,4383.974532646978,7.0,15.18,0,1,0
8027,6444.927966313901,14.0,2.46,1,1,0
8028,42384.24250117948,12.0,110.49,0,1,0
8029,26748.11727360555,12.0,0.0,0,1,0
8032,12410.123669830313,12.0,551.32,0,1,0
8033,12410.123669830313,17.0,118.39,1,1,0
8034,0.0,13.0,662.74,0,1,0
8037,0.0,12.0,5.18,1,1,0
8038,38046.083893302966,13.0,467.97,0,1,0
8039,23818.076241952924,14.0,132.85,1,1,0
8042,6816.610362442828,8.0,156.21,0,1,0
8046,51859.113703356204,9.0,90.52,0,1,0
8047,50845.983105325024,10.0,100.45,0,1,0
8048,12098.329539518132,14.0,51.15,1,1,0
8050,70594.542149305,14.0,218.74,0,1,0
8055,39365.028686771424,14.0,204.24,0,1,0
8056,33399.74406618745,14.0,446.94,1,1,0
8057,1432.8979242929079,14.0,11.41,0,1,0
8059,70810.25852904697,14.0,426.35,0,1,0
8060,51553.50822000679,16.0,102.67,1,1,0
8062,0.0,11.0,8.22,0,0,1
8066,10941.27399242922,9.0,10.98,1,1,0
8067,2660.69890188738,10.0,20.07,1,1,0
8069,15512.654587287892,12.0,291.62,1,1,0
8071,79602.26070944195,17.0,279.04,0,1,0
8072,47302.83495289037,16.0,356.26,0,1,0
8077,37275.73272338896,15.0,674.22,0,1,0
8079,11249.97379926002,12.0,320.87,1,1,0
8080,9307.592752372735,16.0,297.62,1,1,0
8081,83130.65549042863,20.0,907.4,1,1,0
8082,65300.66982936836,19.0,889.03,1,1,0
8084,26259.41963535603,12.0,274.68,1,1,0
8085,21037.266602244996,12.0,44.84,1,1,0
8086,32772.927553726884,18.0,640.3,1,1,0
8087,61847.39853419261,12.0,839.85,0,0,1
8088,53927.46764832793,13.0,137.99,0,1,0
8090,0.0,12.0,70.47,0,1,0
8091,25327.06261667002,14.0,99.5,1,0,1
8092,9100.757357875564,8.0,139.83,1,0,1
8095,19942.203405664823,9.0,173.91,1,0,1
8096,69419.39798301362,20.0,281.05,1,1,0
8097,112903.29911114764,16.0,251.3,1,1,0
8099,34736.693088651155,11.0,56.97,0,1,0
8101,5305.767765315965,9.0,56.74,0,0,1
8102,70334.0593139758,13.0,559.29,0,0,1
8103,0.0,15.0,680.89,1,0,1
8105,61046.7856363781,16.0,237.98,0,0,1
8106,21391.282330207512,12.0,244.46,1,0,1
8107,93075.92752372735,14.0,989.37,1,0,1
8108,26966.80046232045,12.0,659.89,0,0,1
8109,44712.680488908874,12.0,154.41,0,0,1
8110,175358.98130587913,8.0,30.15,0,0,1
8111,58334.23897320011,16.0,336.23,1,0,1
8112,68718.08600799167,16.0,764.78,1,0,1
8113,0.0,11.0,242.81,1,0,1
8114,3896.866251241759,15.0,406.22,1,0,1
8115,72159.20416030612,16.0,721.24,1,0,1
8116,96224.13589167975,13.0,628.73,1,0,1
8117,1993.4436981090037,14.0,78.55,1,1,0
8119,72866.62491894397,17.0,244.21,1,1,0
8120,0.0,12.0,37.87,1,1,0
8121,57644.886867928006,15.0,342.25,1,1,0
